,Deck_1,Deck_2,Deck_3,Deck_4,tot_win,tot_los,Fridberg,Horstmann,Kjome,Maia,Premkumar,Steingroever2011,SteingroverInPrep,Wetzels,Wood,Worthy
27,-1.6030914975826465,0.5610027432091054,-0.061692662114933995,0.4340030841377064,-0.6994409745936965,0.5068867559613278,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
28,-0.3520069364790633,0.5610027432091054,0.49876435665681007,-1.0843365715543627,-0.37778581250144533,0.23096285575326483,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
29,0.523752256293445,0.13611891437111268,-0.20180691680787002,-0.11812042702304601,-0.3456202962922202,0.3158625173557458,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
30,-0.9775492170308548,0.20693288584411146,0.7789928660426821,-0.8082748159739865,-0.6994409745936965,0.804035571570011,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
31,-0.7273323048101382,2.8978638018180654,-0.715559184015302,-1.3603983271347388,0.5871796737753082,-0.9576324066814681,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
32,-1.35287458536193,1.1275145149930956,-1.1359019480941102,1.331203789773929,-0.37778581250144533,-0.044961044454798156,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
33,0.6488607124038033,0.8442586291011005,-0.48203542619374207,-0.46319762149851623,0.008200382009256109,-0.044961044454798156,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
34,-1.6030914975826465,1.1275145149930956,-0.34192117150080603,0.2959722063475183,-0.44211684491989556,0.5493365867625684,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
35,1.274402992955595,-0.07632300004788367,-0.43533067462943004,0.019910450767142093,-0.24912374766454484,-0.08741087525603862,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
36,-0.4771153925894216,1.339956429412092,-0.43533067462943004,-0.3941821826034222,-0.05613065040919413,0.3583123481569862,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
37,0.023318431852011694,0.4193748002631078,-0.8556734387082381,0.8480957175082707,-0.3456202962922202,-0.08741087525603862,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
38,0.27353534407272834,0.348560828790109,-0.24851166837218203,-0.11812042702304601,-0.3134547800829951,0.4219870943588469,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
39,0.14842688796237002,-0.7136487433048727,1.2460403816858021,-1.2223674493445509,-0.828103039430597,1.0162847255762133,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
40,-0.60222384869978,-1.5634164009808582,0.12512634414231402,1.6762809842493993,-1.4070823311966492,1.4620079489892381,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
41,1.7748368173970281,0.27774685731711024,-0.38862592306511806,-0.6702439381837983,0.04036589821848123,-0.08741087525603862,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
42,-1.2277661292515716,-0.005509028574884895,-0.715559184015302,1.7452964231444934,-0.8602685556398221,0.7191359099675302,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
43,1.5246199051763116,0.13611891437111268,-0.7622639355796141,0.1579413285573302,-0.08829616661841926,-0.002511213653557695,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
44,-0.7273323048101382,1.056700543520097,-0.20180691680787002,-0.32516674370832815,-0.24912374766454484,0.4007621789582267,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
45,0.14842688796237002,-0.642834771831874,1.1059261269928662,-1.0843365715543627,-0.7959375232213719,0.9101601485731122,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
46,1.0241860807348782,-0.28876491446688,-0.295216419936494,0.1579413285573302,-0.4099513287106704,0.08238844794892324,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
47,-1.1026576731412132,-0.005509028574884895,-0.6221496808866781,1.5382501064592111,-0.828103039430597,0.8252604869706313,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
48,-0.60222384869978,1.6940262867770859,-0.9490829418368621,0.08892588966223615,0.07253141442770634,-0.1510856214578993,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
49,1.274402992955595,-0.3595788859398788,0.03171684101369002,-0.3941821826034222,-0.37778581250144533,0.6766860791662896,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
50,0.8990776246245199,1.1275145149930956,-0.7622639355796141,-0.46319762149851623,0.20119347926460682,-0.19353545225913976,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
51,0.523752256293445,0.4193748002631078,-0.528740177758054,0.08892588966223615,-0.21695823145531973,0.3583123481569862,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
52,-1.6030914975826465,2.685421887399069,-0.9957876934011741,-0.2561513048132341,0.2655245116830571,-0.7453832526752657,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
53,0.023318431852011694,1.6232123153040872,-0.8556734387082381,-0.32516674370832815,0.20119347926460682,-0.9576324066814681,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
54,-1.7281999536930048,0.4193748002631078,0.40535485352818607,-0.04910498812795196,-0.7959375232213719,1.0162847255762133,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
55,-0.10179002425834663,-0.5012068288858764,0.9658118722999302,-0.8772902548690805,-0.7959375232213719,0.7403608253681504,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
56,1.3995114490659533,0.4193748002631078,-0.295216419936494,-0.7392593770788924,0.008200382009256109,0.08238844794892324,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
57,-0.10179002425834663,0.7026306861551029,-0.295216419936494,-0.18713586591814005,-0.24912374766454484,0.20973794035264462,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
58,1.6497283612866698,-0.4303928574128776,-1.0424924449654862,1.055142034193553,-0.3134547800829951,-0.17231053685851955,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
59,0.27353534407272834,1.339956429412092,-0.34192117150080603,-0.9463056937641746,0.1368624468461566,-0.5755839294703039,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
60,-1.1026576731412132,-0.5012068288858764,-0.7622639355796141,2.228404495410152,-1.0532616528951728,0.6342362483650492,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
61,0.7739691685141616,-0.14713697152088245,-0.715559184015302,0.7790802786131766,-0.4099513287106704,0.23096285575326483,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
62,-1.477983041472288,0.348560828790109,0.8256976176069941,-0.7392593770788924,-0.7637720070121468,0.2521877711538851,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
63,0.14842688796237002,0.4193748002631078,-0.715559184015302,0.5720339619278945,-0.3134547800829951,0.4432120097594672,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
64,1.6497283612866698,1.6940262867770859,-0.7622639355796141,-1.429413766029833,0.6515107061937585,-1.3396808838926322,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
65,2.275270641838462,-1.3509744865618618,-0.43533067462943004,0.7100648397180825,-0.570778909756796,0.528111671361948,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
66,-0.8524407609204966,1.269142457939093,-0.9957876934011741,0.7100648397180825,-0.1847927152460946,-0.17231053685851955,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
67,1.1492945368452365,1.269142457939093,-0.6221496808866781,-0.9463056937641746,0.3298555441015073,-0.8727327450789871,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
68,-1.8533084098033632,0.27774685731711024,-1.1826066996584221,2.504466250990528,-0.8924340718490472,1.1011843871786944,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
69,-1.7281999536930048,0.7734446576281017,-0.20180691680787002,0.5030185230328005,-0.6351099421752463,0.5705615021631886,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
70,0.14842688796237002,-0.07632300004788367,-0.34192117150080603,0.5030185230328005,-0.5386133935475709,0.4644369251600874,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
71,0.14842688796237002,0.6318167146821041,-0.34192117150080603,-0.18713586591814005,-0.21695823145531973,-0.1298607060572791,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
72,-0.60222384869978,1.4107704008850908,-0.7622639355796141,0.08892588966223615,-0.05613065040919413,-0.19353545225913976,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
73,-1.35287458536193,0.7734446576281017,0.7322881144783701,-1.0843365715543627,-0.5386133935475709,0.3583123481569862,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
74,1.274402992955595,1.339956429412092,-0.715559184015302,-0.9463056937641746,0.39418657651995753,-0.6604835910727849,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
75,-0.4771153925894216,-0.07632300004788367,0.8256976176069941,-0.8772902548690805,-0.6994409745936965,0.613011332964429,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
76,-1.8533084098033632,-1.4926024295078593,2.0867259098434183,-0.6012284992887044,-1.6965719770796752,1.9077311724022632,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
77,0.7739691685141616,-0.14713697152088245,-0.155102165243558,-0.04910498812795196,-0.4099513287106704,0.18851302495202438,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
78,-0.7273323048101382,-0.4303928574128776,1.0125166238642422,-0.6702439381837983,-0.9245995880582724,1.1860840487811752,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
79,0.8990776246245199,1.1275145149930956,-0.43533067462943004,-0.9463056937641746,0.20119347926460682,-0.5968088448709241,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
80,0.27353534407272834,0.4901887717361066,-0.108397413679246,-0.46319762149851623,-0.24912374766454484,0.4644369251600874,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
81,-0.10179002425834663,0.8442586291011005,-0.24851166837218203,-0.3941821826034222,-0.1847927152460946,0.20973794035264462,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
82,0.523752256293445,0.27774685731711024,-0.8556734387082381,0.7100648397180825,-0.28128926387376996,0.337087432756366,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
83,-0.7273323048101382,-1.3509744865618618,2.0400211582791066,-1.2913828882396448,-1.3427512987781989,1.5893574413929596,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
84,-0.10179002425834663,0.7026306861551029,-0.43533067462943004,0.019910450767142093,-0.24912374766454484,0.5493365867625684,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
85,1.0241860807348782,0.348560828790109,-0.38862592306511806,-0.32516674370832815,-0.12046168282764437,-0.4270095216659623,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
86,-1.8533084098033632,-1.2093465436158641,0.7789928660426821,1.055142034193553,-1.5679099122427747,1.9289560878028833,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
87,1.1492945368452365,-0.4303928574128776,-0.24851166837218203,0.1579413285573302,-0.44211684491989556,0.613011332964429,-0.1578510168532173,1.675900347666484,-0.1782486332369371,-0.26329468304794373,-0.20549873413169661,-0.3190387347732471,-0.3577299953078601,-0.2667968432263687,-0.5742311201165824,-0.2452293967791658
